course_id,course_name,credits,course_link,prerequisites
14:155:409,CHE SYS SAFE ENG MGT,1.5,http://cbe.rutgers.edu/undergraduate-courses,"{'logic': 'AND', 'requirements': ['14:155:208', '14:155:304']}"
14:155:411,BIOCHEMICAL ENGINEERING,3.0,http://cbe.rutgers.edu/undergraduate-courses,"{'logic': 'AND', 'requirements': ['14:155:210', '14:155:303', '14:155:307', '14:155:309']}"
14:155:415,PROCESS ENGINEERING LABORATORY I,4.0,http://cbe.rutgers.edu/undergraduate-courses,"{'logic': 'AND', 'requirements': ['14:155:304', '14:155:324', '14:155:341']}"
14:155:416,PROCESS ENGINEERING LABORATORY II,4.0,http://cbe.rutgers.edu/undergraduate-courses,"{'logic': 'AND', 'requirements': ['14:155:341', '14:155:415']}"
14:155:422,PROCESS SIMULATION AND CONTROL,3.0,http://cbe.rutgers.edu/undergraduate-courses,"{'logic': 'AND', 'requirements': ['14:155:307', '14:155:324', '14:155:341']}"
14:155:427,CHEMICAL ENGINEERING DESIGN I,3.0,http://cbe.rutgers.edu/undergraduate-courses,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['01:160:308', '14:155:304', '14:155:324', '14:155:341']}, {'logic': 'AND', 'requirements': ['01:160:316', '14:155:304', '14:155:324', '14:155:341']}]}"
14:155:428,CHEMICAL ENGINEERING DESIGN,4.0,http://cbe.rutgers.edu/undergraduate-courses,14:155:415
14:155:453,CHEM ENV ENGR,3.0,http://cbe.rutgers.edu/undergraduate-courses,14:155:303
14:155:491,UNDERGRADUATE RESEARCH FOR SENIORS,,http://cbe.rutgers.edu/undergraduate-courses,
14:155:492,UNDERGRADUATE RESEARCH FOR SENIORS,,http://cbe.rutgers.edu/undergraduate-courses,
14:155:495,INTERNSHIP IN CHEMICAL & BIOCHEMICAL ENGINEERING,,http://cbe.rutgers.edu/undergraduate-courses,
14:155:496,CO-OP INTERNSHIP IN CHEMICAL AND BIOCHEMICAL ENGINEERING,,http://cbe.rutgers.edu/undergraduate-courses,
14:155:497,CO-OP INTERNSHIP IN CHEMICAL & BIOCHEMICAL ENGINEERING,,http://cbe.rutgers.edu/undergraduate-courses,
14:180:215,ENGINEERING GRAPHICS,1.0,http://www.civeng.rutgers.edu,"{'logic': 'OR', 'requirements': ['01:198:111', '14:440:127', '21:198:101', '50:198:151']}"
14:180:216,INTRODUCTORY CADD,3.0,http://www.civeng.rutgers.edu,
14:180:243,MECHANICS OF SOLIDS,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:440:221', '14:440:291']}, {'logic': 'OR', 'requirements': ['01:640:152', '01:640:291', '21:640:235', '50:640:221']}]}"
14:180:301,CIVIL ENGG ANALYSIS,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': ['01:640:251', '14:180:243']}"
14:180:305,CONSTRUCTION ENGG,3.0,http://www.civeng.rutgers.edu,"{'logic': 'OR', 'requirements': ['14:440:221', '14:440:291']}"
14:180:318,ELEMTS OF STRUCTURES,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:180:243', '50:750:291']}, {'logic': 'OR', 'requirements': ['01:640:251', '01:640:291', '21:640:235', '50:640:221']}]}"
14:180:320,ELEMTS STRUCT DESIGN,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:180:243', '14:180:318']}"
14:180:331,ELEMTS ENVIRONM ENGG,3.0,http://www.civeng.rutgers.edu,
14:180:345,PROP MATERIALS LAB,1.0,http://www.civeng.rutgers.edu,14:180:243
14:180:364,TRANSPORTATION ENG I,3.0,http://www.civeng.rutgers.edu,14:180:243
14:180:372,SOIL MECHANICS,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:180:387', '14:650:312']}, '14:180:243']}"
14:180:374,SOIL MECHANICS LAB,1.0,http://www.civeng.rutgers.edu,14:180:387
14:180:382,HYDRAULIC&ENVIR ENGG,3.0,http://www.civeng.rutgers.edu,"{'logic': 'OR', 'requirements': ['14:180:387', '14:650:312']}"
14:180:387,FLUID MECHANICS,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:440:222', '50:750:254', '14:440:292']}, {'logic': 'OR', 'requirements': ['01:640:244', '21:640:314', '50:640:314']}]}"
14:180:389,FLUID MECHANICS LAB,1.0,http://www.civeng.rutgers.edu,
14:180:406,CONSTRUC ENG MANAGMT,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:960:401', '01:960:379']}, '14:180:305']}"
14:180:407,CONSTRUCTION PROJ,4.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:180:305', '14:180:406']}"
14:180:411,REINFORCED CONCRETE,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:180:318', '14:180:320']}"
14:180:413,THEORY INDETER STRUC,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:180:318', '14:180:320']}"
14:180:417,MASONRY AND WOOD DESIGN,3.0,http://www.civeng.rutgers.edu,
14:180:421,REINFORCED CONCRETE LAB,1.0,http://www.civeng.rutgers.edu,
14:180:426,STRUCTURAL DESIGN,4.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:180:318', '14:180:320', '14:180:411', '14:180:421']}"
14:180:429,WATER&WASTEWTR ENGG,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:180:387', '14:180:389']}"
14:180:430,INTRO TRANS PLANNING,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:960:379', '01:960:401']}, '14:180:364']}"
14:180:431,DSGN ENV ENG FACILIT,4.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:180:387', '14:650:312']}, '14:180:389', '14:180:429']}"
14:180:438,TRANSPORTATN ENGG II,4.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:180:364', '14:180:430']}"
14:180:443,ADVANCED HYDRAULICS,3.0,http://www.civeng.rutgers.edu,14:180:387
14:180:448,ELEMENTS HYDROLOGY,3.0,http://www.civeng.rutgers.edu,"{'logic': 'OR', 'requirements': ['14:180:387', '14:650:312']}"
14:180:473,FOUNDATION ENGINEERING,3.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:180:372', '14:180:374']}"
14:180:474,GEOTECHNICAL ENG DES,4.0,http://www.civeng.rutgers.edu,"{'logic': 'AND', 'requirements': ['14:180:372', '14:180:374', '14:180:473']}"
14:180:482,PROF ISSUES CIVIL EN,1.0,http://www.civeng.rutgers.edu,
14:180:491,SPECIAL PROBLEMS IN CIVIL ENGINEERING,,http://www.civeng.rutgers.edu,
14:180:492,SPEC PROB CIV ENGG,,http://www.civeng.rutgers.edu,
14:180:493,SPECIAL PROBLEMS IN ENVIRONMENTAL ENGINEERING,,http://www.civeng.rutgers.edu,
14:180:494,SPEC PROB ENVIR ENGG,,http://www.civeng.rutgers.edu,"{'logic': 'OR', 'requirements': ['01:160:159', '01:160:161', '01:160:307']}"
14:180:496,CO-OP INTERNSHIP IN CIVIL AND ENVIRONMENTAL ENGINEERING,,http://www.civeng.rutgers.edu,
14:180:497,CO-OP CIVIL ENV ENGG,,http://www.civeng.rutgers.edu,
14:332:221,PRINCIPLES OF ELECTRICAL ENGINEERING I,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:152', '01:640:154', '01:640:192']}, {'logic': 'OR', 'requirements': ['01:750:124', '01:750:116', '01:750:201', '01:750:203', '01:750:271']}]}"
14:332:222,PRINCIPLES OF ELECTRICAL ENGINEERING II,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['14:332:221', {'logic': 'OR', 'requirements': ['01:640:251', '50:640:221', '21:640:235', '01:640:291']}]}, {'logic': 'AND', 'requirements': ['50:750:234', '01:640:251']}]}"
14:332:223,PRINCIPLES OF ELECTRICAL ENGINEERING I LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:152', '01:640:154', '01:640:192']}, {'logic': 'OR', 'requirements': ['01:750:124', '01:750:116', '01:750:201', '01:750:203', '01:750:271']}]}"
14:332:224,PRINCIPLES OF ELECTRICAL ENGINEERING II LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:221', '14:332:223']}"
14:332:226,PROBABILITY & RANDOM PROCESSES,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['01:640:251', '01:640:291']}"
14:332:231,DIGITAL LOGIC DESIGN,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:152', '01:640:154', '01:640:192']}, {'logic': 'OR', 'requirements': ['01:750:123', '01:750:116', '01:750:201', '01:750:203', '01:750:271']}]}"
14:332:233,DIGITAL LOGIC DESIGN LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:152', '01:640:154', '01:640:192']}, {'logic': 'OR', 'requirements': ['01:750:123', '01:750:116', '01:750:201', '01:750:203', '01:750:271']}]}"
14:332:252,PROGRAMMING METHODOLOGY I,4.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:440:127
14:332:254,PROGRAMMING METHODOLOGY I LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:440:127
14:332:301,WIRELESS REVOLUTION,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:312,DISCRETE MATHEMATICS ECE,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['01:640:251', '01:640:291']}"
14:332:322,PRINCIPLES OF COMMUNICATION SYSTEMS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:345', {'logic': 'OR', 'requirements': ['14:332:226', '01:640:477', '01:198:206']}]}"
14:332:331,COMPUTER ARCHITECTURE & ASSEMBLY LANGUAGE,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:231', '14:332:233']}"
14:332:333,COMPUTER ARCHITECTURE LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:231', '14:332:233']}"
14:332:345,LINEAR SYSTEMS & SIGNALS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:222', {'logic': 'OR', 'requirements': ['01:640:244', '50:640:314', '21:640:314', '01:640:292', '01:640:252']}]}"
14:332:346,DIGITAL SIGNAL PROCESSING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:345', '14:440:127']}"
14:332:347,LINEAR SYSTEMS & SIGNALS LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['01:640:244', '14:332:222', '14:332:224']}, {'logic': 'AND', 'requirements': ['01:640:252', '14:332:222', '14:332:224']}, {'logic': 'AND', 'requirements': ['01:640:292', '14:332:222', '14:332:224']}, {'logic': 'AND', 'requirements': ['14:332:222', '14:332:224', '21:640:314']}, {'logic': 'AND', 'requirements': ['14:332:222', '14:332:224', '50:640:314']}]}"
14:332:348,DIGITAL SIGNAL PROCESSING LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:345', '14:440:127']}"
14:332:351,PROGRM METHODOLOGYII,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['01:198:111', '14:332:252']}"
14:332:361,ELECTRONIC DEVICES,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:222
14:332:363,ELECTRONIC DEVICES LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:222', '14:332:224']}"
14:332:364,ANALOG ELEC LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:361
14:332:366,DIGITAL ELECTRONICS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:361', '14:332:363']}"
14:332:368,DIGITAL ELECTRONICS LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:361', '14:332:363']}"
14:332:373,ELEMENTS OF ELECTRICAL ENGINEERING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['01:640:251', '01:750:227']}, {'logic': 'AND', 'requirements': ['01:640:291', '01:750:227']}]}"
14:332:375,ELEMENTS OF ELECTRICAL ENGINEERING LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['01:640:251', '01:750:227']}, {'logic': 'AND', 'requirements': ['01:640:291', '01:750:227']}]}"
14:332:376,VIRTUAL REALITY,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['01:198:211', '14:332:331']}"
14:332:378,VIRTUAL REALITY LAB,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['01:198:211', '14:332:331']}"
14:332:382,ELECTROMAGNETIC FIELDS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:152', '01:640:154', '01:640:192']}, {'logic': 'OR', 'requirements': ['01:750:227', '01:750:272']}, '14:332:222']}"
14:332:393,PROFESSIONALISM/ETHICS,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:402,SUSTAINABLE ENERGY,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:411,ELECTRICAL ENERGY CONVERSION,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['14:332:222', '50:750:234']}"
14:332:415,INTR AUT CONT THEORY,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:345
14:332:417,CONTROL SYSTEM DESIGN,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:345
14:332:418,CAPSTONE DESIGN -- SYSTEMS/DIGITAL SIGNAL PROCESSING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:421,WIRELESS COMMUNICATION SYSTEMS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:345
14:332:423,COMPUTER & COMMUNICATION NETWORKS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:424,INTRODUCTION TO INFORMATION & NETWORK SECURITY,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['01:198:205', '01:640:300', '14:332:226', '14:332:312']}"
14:332:427,COMMUNICATION SYSTEM DESIGN,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:322
14:332:428,CAPSTONE DESIGN -- COMMUNICATIONS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:434,INTRODUCTION TO COMPUTER SYSTEMS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:198:112', '01:198:112', '14:332:351']}, '14:332:331']}"
14:332:435,TOPICS IN ELECTRICAL & COMPUTER ENGINEERING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:436,TOPICS IN ELECTRICAL & COMPUTER ENGINEERING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:437,DIGITAL SYSTEM DESIGN,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:332:331', '01:198:211']}, {'logic': 'OR', 'requirements': ['14:332:351', '01:198:112']}]}"
14:332:438,CAPSTONE DESIGN -- COMPUTER SYSTEMS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:443,MACHINE LEARNING FOR ENGINEERS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:250', '01:640:350', '01:640:291']}, {'logic': 'OR', 'requirements': ['14:332:226', '01:960:381', '01:640:477', '01:198:206']}]}"
14:332:445,TOPICS IN ELECTRICAL & COMPUTER ENGINEERING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['14:332:252', '01:198:111']}, '14:332:331']}"
14:332:446,TOPICS IN ELECTRICAL & COMPUTER ENGINEERING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:447,DIGITAL SIGNAL PROCESSING DESIGN,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:346
14:332:448,CAPSTONE DESIGN ECE,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:345', '14:332:449']}"
14:332:449,INTRODUCTION TO CAPSTONE DESIGN IN ECE,1.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:345
14:332:451,PARALLEL & DISTRIBUTED PROGRAMMING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:351', {'logic': 'OR', 'requirements': ['14:332:331', '01:198:211']}]}"
14:332:452,SOFTWARE ENGINEERING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['01:198:112', '14:332:351']}"
14:332:453,MOBILE APP ENGINEERING & USER EXPERIENCE,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['01:198:213', '01:198:214', '14:332:351']}"
14:332:456,NETWORK CENTRIC PROGRAMMING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['01:198:112', '14:332:351']}"
14:332:460,POWER ELECTRONICS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:361
14:332:461,PULSE CIRCUITS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:366
14:332:463,ANALOG ELECTRONICS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:361
14:332:464,RF INTEGRATED CIRCUIT DESIGN,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:361', '14:332:463']}"
14:332:465,PHYSICAL ELECTRONICS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:361
14:332:466,OPTO-ELECTRONICS DEVICES,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:361', '14:332:382']}"
14:332:467,MICROELECTRONIC PROCESSING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:361
14:332:468,CAPSTONE DESIGN -- ELECTRONICS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:472,ROBOTICS & COMPUTER VISION,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'AND', 'requirements': ['14:332:345', '14:332:346']}"
14:332:474,INTRO TO COMP GRAPH,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:252
14:332:478,VIRTUAL MEDICAL SYSTEMS,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:376
14:332:479,VLSI DESIGN,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': [{'logic': 'AND', 'requirements': ['01:198:112', '01:198:211', '14:332:361', '14:332:366']}, {'logic': 'AND', 'requirements': ['01:198:112', '14:332:331', '14:332:361', '14:332:366']}, {'logic': 'AND', 'requirements': ['01:198:211', '14:332:252', '14:332:361', '14:332:366']}, {'logic': 'AND', 'requirements': ['14:332:252', '14:332:331', '14:332:361', '14:332:366']}]}"
14:332:481,ELECTROMAGNETIC WAVES,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:382
14:332:482,DEEP SUBMICRON VLSI DESIGN,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,14:332:479
14:332:491,SPECIAL PROBLEMS/INDEPENDENT STUDY,,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:492,SPECIAL PROBLEMS/INDEPENDENT STUDY,,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:493,TOPICS IN ELECTRICAL & COMPUTER ENGINEERING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:494,TOPICS IN ELECTRICAL & COMPUTER ENGINEERING,3.0,http://www.ece.rutgers.edu/undergraduate-course-descriptions,"{'logic': 'OR', 'requirements': ['01:198:211', '14:332:331', '14:332:434']}"
14:332:495,INTERNSHIP IN ELECTRICAL AND COMPUTER ENGINEERING,,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:496,CO-OP INTERNSHIP IN ELECTRICAL AND COMPUTER ENGINEERING,,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:332:497,CO-OP INTERNSHIP ECE,,http://www.ece.rutgers.edu/undergraduate-course-descriptions,
14:440:100,INTRODUCTION TO ENGINEERING,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:101,INTRODUCTION TO DATA-DRIVEN DESIGN FOR ENGINEERING APPLICATIONS,2.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:102,INTEGRATED DATA-DRIVEN DESIGN FOR ENGINEERING APPLICATIONS,2.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,14:440:101
14:440:107,METHOD OF INQUIRY FOR ENGINEERS,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:115,REILLY DELLC INTRODUCTION TO ENGINEERING,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:124,BEING RU-FIT: FIRST YEAR INTERNATIONAL TRANSITION,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:125,ENG'G EXPLORATION,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:127,INTRODUCTION TO COMPUTERS FOR ENGINEERS,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:191,HONORS INTRODUCTION TO ENGINEERING,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:192,HONORS INTRODUCTION TO ENGINEERING II,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,14:440:191
14:440:221,ENGINEERING MECHANICS: STATICS,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:151', '50:640:121', '21:640:135', '01:640:191', '01:640:135']}, {'logic': 'OR', 'requirements': ['01:750:123', '21:750:213', '50:750:131', '01:750:203', '01:750:271', '01:750:202', '01:750:115']}]}"
14:440:222,ENGINEERING MECHANICS: DYNAMICS,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:152', '01:640:154', '01:640:192', '50:640:122', '21:640:136']}, {'logic': 'OR', 'requirements': ['14:440:221', '14:440:291']}]}"
14:440:291,HONORS ENGINEERING MECHANICS: STATICS,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'AND', 'requirements': [{'logic': 'OR', 'requirements': ['01:640:151', '01:640:153']}, {'logic': 'OR', 'requirements': ['01:750:271', '01:750:123']}]}"
14:440:292,HONORS ENGINEERING MECHANICS: DYNAMICS,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,14:440:291
14:440:294,HONORS ENGINEERING DESIGN & DEVELOPMENT I,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:298,SKILLS TO SUCCEED,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:301,INTRO PACKAGING ENG,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,01:640:151
14:440:302,CAD FOR PACKAGING ENGINEERING,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,01:640:152
14:440:371,PACKAGING EVAL MTDS,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'AND', 'requirements': ['01:160:160', '01:640:251', '01:750:227', '14:440:301', '14:440:302']}"
14:440:373,PACKAGING MANUFACTURING,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,14:440:302
14:440:378,SUSTAINABLE PACKAGING,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'OR', 'requirements': ['14:440:301', '16:731:501']}"
14:440:392,UNDERGRADUATE RESEARCH IN ENGINEERING,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:396,HONORS ENGINEERING DESIGN & DEVELOPMENT II,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:401,SPECIAL TOPICS,,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:403,SAFETY ENGINEERING IN PACKAGING,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,
14:440:406,PACKAGING PRINTING AND DECORATION,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'OR', 'requirements': ['14:440:301', '16:731:501']}"
14:440:408,PHARMACEUTICAL PACKAGING,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,14:440:301
14:440:418,PACKAGING DEVELOPMENT PROCESS,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,14:440:301
14:440:419,INNOVATION & DESIGN,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,14:440:371
14:440:420,PACKAGING SENIOR DESIGN II,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'AND', 'requirements': ['01:640:244', '14:440:371']}"
14:440:468,PACKAGING MACHINERY,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'OR', 'requirements': ['14:440:301', '16:731:501']}"
14:440:470,PACKAGING LAB I,2.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,14:440:301
14:440:471,DISTRIBUTION PKG,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'OR', 'requirements': ['14:440:301', '16:731:501']}"
14:440:473,PACKAGING LAB II,2.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg1333.html,"{'logic': 'OR', 'requirements': ['14:125:301', '14:440:301']}"
